   1.01087272     -0.198634654       0.00000000    
 -0.917095125      0.284417570       0.00000000    
  -9.37866718E-02  -8.57829005E-02   0.00000000    
   1.04115951     -0.152682573       0.00000000    
 -0.850553095      0.319997579       0.00000000    
 -0.190624639     -0.167314917       0.00000000    
   1.06227636     -0.106132917       0.00000000    
 -0.769636989      0.346027762       0.00000000    
 -0.292667240     -0.239894822       0.00000000    
   1.07526755      -5.94175793E-02   0.00000000    
 -0.675140440      0.357804209       0.00000000    
 -0.400163680     -0.298386633       0.00000000    
   1.08080387      -1.26906931E-02   0.00000000    
 -0.570201933      0.350815028       0.00000000    
 -0.510647118     -0.338124067       0.00000000    
   1.07917869       3.40315215E-02   0.00000000    
 -0.460087806      0.322537154       0.00000000    
 -0.619144440     -0.356568396       0.00000000    
   1.07030487       8.07606652E-02   0.00000000    
 -0.350492686      0.273755163       0.00000000    
 -0.719874680     -0.354515612       0.00000000    
   1.05371761      0.127432510       0.00000000    
 -0.245369598      0.208195552       0.00000000    
 -0.808418512     -0.335627943       0.00000000    
   1.02857244      0.173786089       0.00000000    
 -0.145886436      0.130914271       0.00000000    
 -0.882765293     -0.304700255       0.00000000    
  0.993668020      0.219202578       0.00000000    
  -5.07976525E-02   4.68996987E-02   0.00000000    
 -0.942958534     -0.266102254       0.00000000    
  0.947515249      0.262485951       0.00000000    
   4.25783247E-02  -3.93911153E-02   0.00000000    
 -0.990190446     -0.223094597       0.00000000    
  0.888531625      0.301588327       0.00000000    
  0.137398645     -0.123774670       0.00000000    
  -1.02603674     -0.177813247       0.00000000    
  0.815465808      0.333352715       0.00000000    
  0.236422196     -0.201835155       0.00000000    
  -1.05200291     -0.131516963       0.00000000    
  0.728137493      0.353492618       0.00000000    
  0.341060787     -0.268626601       0.00000000    
  -1.06932175      -8.48653242E-02   0.00000000    
  0.628349483      0.357200235       0.00000000    
  0.450387329     -0.319056332       0.00000000    
  -1.07886958      -3.81432399E-02   0.00000000    
  0.520328164      0.340639770       0.00000000    
  0.560674667     -0.349211991       0.00000000    
  -1.08114433       8.57302081E-03   0.00000000    
  0.409813464      0.302718759       0.00000000    
  0.666302800     -0.358010352       0.00000000    
  -1.07626665       5.52926697E-02   0.00000000    
  0.301935047      0.245712519       0.00000000    
  0.761883438     -0.347717524       0.00000000    
  -1.06397831      0.102006078       0.00000000    
  0.199410290      0.174169764       0.00000000    
  0.844060838     -0.322745085       0.00000000    
  -1.04364085      0.148576453       0.00000000    
  0.102205366       9.32346284E-02   0.00000000    
  0.911858916     -0.287836999       0.00000000    
  -1.01424313      0.194603354       0.00000000    
   8.29537027E-03   7.65570626E-03   0.00000000    
  0.965957344     -0.246891588       0.00000000    
 -0.974440873      0.239237010       0.00000000    
  -8.53264257E-02  -7.82937557E-02   0.00000000    
   1.00779736     -0.202636212       0.00000000    
 -0.922668576      0.280931145       0.00000000    
 -0.181743354     -0.160388455       0.00000000    
   1.03896165     -0.156771690       0.00000000    
 -0.857425570      0.317161530       0.00000000    
 -0.283227086     -0.233983517       0.00000000    
   1.06084895     -0.110252596       0.00000000    
 -0.777838111      0.344237447       0.00000000    
 -0.390239626     -0.293967962       0.00000000    
   1.07453263      -6.35439679E-02   0.00000000    
 -0.684518933      0.357513338       0.00000000    
 -0.500579238     -0.335578263       0.00000000    
   1.08071828      -1.68185122E-02   0.00000000    
 -0.580374897      0.352398247       0.00000000    
 -0.609460533     -0.356015533       0.00000000    
   1.07973397       2.98998784E-02   0.00000000    
 -0.470518887      0.326117218       0.00000000    
 -0.711089551     -0.355756849       0.00000000    
   1.07152891       7.66245499E-02   0.00000000    
 -0.360693753      0.279133916       0.00000000    
 -0.800857723     -0.338255078       0.00000000    
   1.05567169      0.123302929       0.00000000    
 -0.255077064      0.214953601       0.00000000    
 -0.876528502     -0.308268726       0.00000000    
   1.03135347      0.169698298       0.00000000    
 -0.155097604      0.138571844       0.00000000    
 -0.937986851     -0.270244271       0.00000000    
  0.997405469      0.215233982       0.00000000    
  -5.97004034E-02   5.50118126E-02   0.00000000    
 -0.986351430     -0.227552041       0.00000000    
  0.952359617      0.258779198       0.00000000    
   3.37003320E-02  -3.12256385E-02   0.00000000    
  -1.02318192     -0.182423845       0.00000000    
  0.894630015      0.298378855       0.00000000    
  0.128251016     -0.115953565       0.00000000    
  -1.05000293     -0.136189103       0.00000000    
  0.822908163      0.330988646       0.00000000    
  0.226783901     -0.194798186       0.00000000    
  -1.06807542      -8.95535275E-02   0.00000000    
  0.736874163      0.352416694       0.00000000    
  0.330880314     -0.262862027       0.00000000    
  -1.07830870      -4.28298041E-02   0.00000000    
  0.638110161      0.357855976       0.00000000    
  0.439868122     -0.315024972       0.00000000    
  -1.08123720       3.89160682E-03   0.00000000    
  0.530625641      0.343298793       0.00000000    
  0.550273240     -0.347189337       0.00000000    
  -1.07701886       5.06163575E-02   0.00000000    
  0.420095563      0.307339340       0.00000000    
  0.656575143     -0.357954711       0.00000000    
  -1.06542814       9.73411500E-02   0.00000000    
  0.311800510      0.251957595       0.00000000    
  0.753270566     -0.349297971       0.00000000    
  -1.04586339      0.143946618       0.00000000    
  0.208722591      0.181560352       0.00000000    
  0.836773872     -0.325506359       0.00000000    
  -1.01734686      0.190064460       0.00000000    
  0.111065418      0.101291694       0.00000000    
  0.905905128     -0.291355729       0.00000000    
 -0.978559732      0.234897092       0.00000000    
   1.69470180E-02   1.59525312E-02   0.00000000    
  0.961227357     -0.250849217       0.00000000    
 -0.927945495      0.276974797       0.00000000    
  -7.65898526E-02  -7.01518655E-02   0.00000000    
   1.00414073     -0.206822500       0.00000000    
 -0.863974392      0.313873023       0.00000000    
 -0.172662228     -0.152810454       0.00000000    
   1.03623307     -0.161062136       0.00000000    
 -0.785676420      0.342003644       0.00000000    
 -0.273663014     -0.227422148       0.00000000    
   1.05892646     -0.114581145       0.00000000    
 -0.693484485      0.356770396       0.00000000    
 -0.380267411     -0.288888663       0.00000000    
   1.07332993      -6.78814724E-02   0.00000000    
 -0.590083063      0.353496790       0.00000000    
 -0.490532041     -0.332340062       0.00000000    
   1.08018351      -2.11563688E-02   0.00000000    
 -0.480440974      0.329156667       0.00000000    
 -0.599849999     -0.354717940       0.00000000    
   1.07985020       2.55614985E-02   0.00000000    
 -0.370353758      0.283902198       0.00000000    
 -0.702408493     -0.356188267       0.00000000    
   1.07231164       7.22862557E-02   0.00000000    
 -0.264222562      0.221029803       0.00000000    
 -0.793409228     -0.340005368       0.00000000    
   1.05717134      0.118975572       0.00000000    
 -0.163730159      0.145486787       0.00000000    
 -0.870394051     -0.310901523       0.00000000    
   1.03365445      0.165414691       0.00000000    
  -6.80018887E-02   6.23410158E-02   0.00000000    
 -0.933097899     -0.273405284       0.00000000    
   1.00062013      0.211064249       0.00000000    
   2.54604332E-02  -2.38552857E-02   0.00000000    
 -0.982572615     -0.230996594       0.00000000    
  0.956622481      0.254851580       0.00000000    
  0.119794741     -0.108903974       0.00000000    
  -1.02036726     -0.186001360       0.00000000    
  0.900072813      0.294904977       0.00000000    
  0.217899397     -0.188465595       0.00000000    
  -1.04802382     -0.139816508       0.00000000    
  0.829615176      0.328281432       0.00000000    
  0.321506977     -0.257688522       0.00000000    
